GENE       CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT            P
65121        1   12841546   12858277     37       5  46531      -1.0303      0.84856
440560       1   12882968   12901264      7       1  46531      -0.0713      0.52842
343069       1   12905761   12918578     78       3  46531       0.4928      0.31108
65122        1   12906941   12923264     95       5  46531      0.76655      0.22168
440563       1   13181460   13194326     17       3  46531      -2.4149      0.99213
126755       1   13799945   13850242     64      15  46531     -0.88883      0.81295
10630        1   13900252   13945952     75      14  46531     -0.89175      0.81374
7799         1   14016714   14153074    294      17  46531      0.45771      0.32358
23254        1   14209646   15446044   3098     220  46531      0.38845      0.34884
55092        1   15469028   15548474    351      23  46531      0.55325      0.29004
727684       1   15489192   15508120     67       9  46531      0.46217      0.32198
114827       1   15563730   15726267    331      29  46531      -1.5007      0.93329
79180        1   15726391   15758339     36       6  46531      -1.4653      0.92858
11330        1   15754938   15774653     23       3  46531    0.0018676      0.49925
63036        1   15773223   15800086     68      10  46531      0.19421      0.42301
51032        1   15792596   15819395     72      10  46531      0.24711      0.40241
842          1   15816396   15861407    148       7  46531      0.87972       0.1895
23341        1   15843343   15899728    129       8  46531      0.79776       0.2125
79814        1   15896694   15921605    124       8  46531       0.3474      0.36415
84301        1   15933953   15997039    130       5  46531     -0.61102      0.72941
6248         1   15976364   15989717     24       3  46531     -0.92008      0.82123
23207        1   16000632   16062764    158      10  46531      -1.0268      0.84774
284723       1   16052721   16069384     18       2  46531      -1.2423      0.89293
388595       1   16058987   16075792     18       4  46531      -1.2189      0.88856
54751        1   16073107   16114589     74      10  46531      -1.0441      0.85179
440567       1   16132157   16144194     53       4  46531      0.64263      0.26023
23013        1   16164359   16268451    143      14  46531       1.2092      0.11329
7709         1   16266864   16312627     71      11  46531       0.9814       0.1632
101928566    1   16292626   16325201     92      12  46531      0.85566      0.19609
149563       1   16320731   16334684     86      10  46531      0.53461      0.29646
1187         1   16338486   16362048    127      12  46531      0.59141      0.27712
27129        1   16339023   16356084     95      10  46531      0.54023      0.29452
1188         1   16360231   16385321    181      19  46531    0.0072612       0.4971
348487       1   16382764   16410127     89       9  46531      0.79054      0.21461
1969         1   16449332   16492582     53       8  46531       1.2808      0.10013
128272       1   16523099   16549104     65       7  46531      0.33997      0.36694
101927546    1   16549843   16563528     30       4  46531      0.35785      0.36023
79363        1   16556682   16573659     28       6  46531       0.4757      0.31714
54455        1   16571839   16688965    212       9  46531     -0.12623      0.55023
26099        1   16683525   16726143     73       7  46531      0.35967      0.35955
374955       1   16720601   16773919    111      16  46531       1.0245       0.1528
55707        1   16757167   16788085     51       8  46531      0.57065      0.28412
100133301    1   16855561   16867698      1       1  46531        1.398      0.08105
729574       1   16989498   17001507      1       1  46531     0.053417       0.4787
9696         1   17238445   17300974     52       4  46531     -0.33778      0.63224
4237         1   17299497   17318081     35       4  46531       1.3509     0.088362
23400        1   17310953   17348467     71      10  46531       1.0558      0.14553
6390         1   17343717   17390665    145      13  46531      0.90145      0.18367
11240        1   17391756   17455948    230      12  46531      0.96192      0.16804
29943        1   17521621   17574001    109      21  46531      0.63778      0.26181
51702        1   17565593   17612228    178      22  46531       1.6415     0.050347
23569        1   17624690   17691995    332      20  46531      0.42405      0.33576
353238       1   17688741   17729695    187      14  46531      0.85725      0.19565
55920        1   17731751   17776250     91       9  46531       1.2985      0.09706
55160        1   17836693   18025870    215      15  46531      -1.9471      0.97424
81569        1   18071808   18155058    169      16  46531     -0.22962      0.59081
84966        1   18424240   18706477    637      72  46531       0.4621        0.322
127707       1   18797424   18814040     80       9  46531     -0.74607      0.77219
5081         1   18947500   19076860    118      18  46531       1.0165       0.1547
80834        1   19164593   19196155    153      22  46531       1.1333      0.12854
8659         1   19196424   19239293     96      11  46531     -0.81504      0.79248
126917       1   19229274   19292826    157      18  46531     -0.26708       0.6053
23352        1   19399500   19546812    240      19  46531       -1.189      0.88278
23065        1   19540658   19588053    159      19  46531     -0.36517      0.64251
51154        1   19568075   19588122     95      14  46531     -0.24302        0.596
22977        1   19607557   19625280     51       8  46531      -1.2531      0.89491
8574         1   19627702   19648640     70      13  46531      -1.1079      0.86604
54896        1   19628740   19660425    120      16  46531      -1.5469      0.93906
832          1   19663767   19822066    480      22  46531     -0.14654      0.55825
440574       1   19913471   19957815     84      11  46531      0.24801      0.40206
100532736    1   19913471   19986449    175      24  46531       1.3675     0.085731
4681         1   19959723   19986449     84      18  46531       2.3279    0.0099599
3362         1   19981780   20007555     53       6  46531       2.9408    0.0016366
255104       1   20007206   20136424    235      24  46531      0.79643      0.21289
54546        1   20139022   20151771     49      11  46531      -1.8478      0.96769
23252        1   20198356   20240938     92      14  46531     -0.72777      0.76662
30814        1   20245300   20260110     35       5  46531      0.96709      0.16675
5320         1   20300424   20316932     21       5  46531     0.092861      0.46301
5322         1   20376157   20419894    127      16  46531      -2.1996      0.98608
26279        1   20437643   20456059      9       2  46531      -1.9566       0.9748
64600        1   20455823   20478379     13       5  46531     -0.82039        0.794
391013       1   20488984   20511687     38       7  46531      0.32902      0.37107
127733       1   20502578   20524040     15       3  46531       1.1828      0.11845
127731       1   20607412   20683162    260      21  46531      0.86075      0.19469
55450        1   20807384   20822728     24       5  46531      0.90044      0.18394
79594        1   20824441   20844674     36       6  46531      0.68394      0.24701
163933       1   20868932   20883013     47       7  46531      0.19567      0.42243
978          1   20905444   20946901    189      20  46531      0.38524      0.35003
65018        1   20949948   20979504    103      12  46531      -1.1344      0.87169
1650         1   20976760   20998037     57       8  46531      -0.4484      0.67307
57576        1   20988975   21054317    169      29  46531      -1.6949      0.95495
400745       1   21044725   21069133     62      12  46531     -0.13435      0.55344
50809        1   21067670   21123808    104      12  46531      0.24621      0.40276
8672         1   21131285   21513381    677      20  46531      0.99165      0.16068
1889         1   21542240   21682034    298      26  46531     -0.23279      0.59204
84224        1   21756583   21812893    172      13  46531      0.26753      0.39453
249          1   21825475   21906405    291      25  46531     -0.46832      0.68022
5909         1   21921208   22006010    274      38  46531       2.3423    0.0095836
84196        1   22003291   22119688    318      23  46531    -0.090237      0.53595
401944       1   22128758   22153214     48      15  46531      0.44496      0.32817
3339         1   22147237   22273750    327      26  46531     -0.74504      0.77188
23436        1   22293418   22317347    211      17  46531    -0.063413      0.52528
10136        1   22318149   22340535     91       7  46531      0.20826      0.41751
998          1   22369120   22420939     97      10  46531      -0.1159      0.54613
54361        1   22442298   22480474     91      14  46531     -0.43598      0.66857
9923         1   22768344   22859150    109       9  46531      -1.5655      0.94127
2046         1   22880004   22931587    139      20  46531      0.23391      0.40753
712          1   22953118   22967675     42       4  46531     -0.78758      0.78453
714          1   22959969   22976103     55       6  46531      -1.7988      0.96397
713          1   22969682   22989630     62       8  46531     -0.91629      0.82024
2048         1   23027263   23243323    315      31  46531       1.6618     0.048274
646262       1   23278036   23309524     69       9  46531     -0.67584      0.75043
729059       1   23335827   23352343     15       3  46531       -1.088       0.8617
23028        1   23335937   23411684     70       5  46531      -1.3749      0.91542
7798         1   23409016   23514301    188      14  46531     -0.67893      0.75141
3352         1   23516888   23531222     36       4  46531     -0.53126      0.70238
10236        1   23634453   23681143     33       3  46531       1.6939     0.045146
80818        1   23684441   23706357     44       5  46531       1.6095     0.053753
6920         1   23706055   23761269    118      14  46531       2.1473     0.015884
55616        1   23753556   23820750    146      12  46531       1.3712     0.085157
1870         1   23831420   23867712     64       8  46531       1.4847     0.068813
3399         1   23882921   23896285     20       4  46531     -0.18835       0.5747
6135         1   24008269   24024415     12       3  46531      0.39797      0.34532
6924         1   24059856   24090049     26       6  46531      0.95569      0.16961
57095        1   24094876   24116222      7       2  46531      0.38241      0.35108
11313        1   24107275   24123529      4       1  46531      0.15177      0.43968
2582         1   24120589   24137294     13       2  46531      0.51254      0.30414
3155         1   24126867   24175110     54       3  46531      0.98516      0.16227
2517         1   24170067   24204859    103       4  46531         1.26      0.10383
1269         1   24195505   24295549    203      10  46531      0.83759      0.20113
127294       1   24381031   24448665    211      23  46531    -0.018037       0.5072
58985        1   24444761   24479783    102      16  46531       1.6772     0.046748
163702       1   24479147   24523765    131      16  46531      0.45841      0.32333
57822        1   24635812   24692472     91      18  46531      -2.0141        0.978
90529        1   24681989   24751587    165      14  46531      -2.1562      0.98447
57185        1   24732245   24800973    177      13  46531      -1.5784      0.94276
11123        1   24818841   24865010    111      13  46531      0.66876      0.25183
400746       1   24872567   24937319    274      26  46531      0.36031      0.35931
10250        1   24959594   25001272     30       4  46531       1.4947     0.067499
25932        1   25061760   25172315     75       4  46531       0.7816      0.21722
864          1   25224502   25301648    105      10  46531     0.078632      0.46866
25949        1   25547267   25569013      3       2  46531      0.62206      0.26695
57035        1   25567240   25584010      6       3  46531       1.8467     0.032393
6007         1   25588884   25658436      2       1  46531      0.42651      0.33487
23585        1   25654789   25690352     15       2  46531       2.8163    0.0024289
6006         1   25686353   25757363     69       2  46531       2.8515    0.0021755
55219        1   25747388   25828200     91       1  46531       2.5237    0.0058063
26119        1   25860071   25896877     25       1  46531    -0.022892      0.50913
57134        1   25933959   26112758    201      17  46531       3.1564   0.00079859
57190        1   26116667   26146213     41       3  46531     -0.56638      0.71443
56181        1   26136397   26160933     45       2  46531     -0.58635      0.72118
79000        1   26156914   26195939     65       2  46531      -0.4916       0.6885
164091       1   26186475   26212461     21       2  46531       -1.452      0.92675
3925         1   26209170   26243368     34       2  46531      -1.4498      0.92644
5051         1   26284758   26336366     86       4  46531      0.35846         0.36
2134         1   26338266   26364455     33       4  46531     -0.26686      0.60521
7780         1   26363013   26383439     39       3  46531      -1.4546      0.92711
84676        1   26376292   26404142     54       3  46531       -1.831      0.96645
149420       1   26427656   26453539     59       1  46531     -0.46794      0.68009
79927        1   26475511   26490619     24       5  46531       2.6568    0.0039439
51042        1   26486388   26498864     33       6  46531       2.6392    0.0041556
10256        1   26493981   26517875     56       7  46531       1.4092     0.079385
378807       1   26507119   26530533     75      12  46531       1.7774      0.03775
64793        1   26550644   26607029    164      12  46531      0.66555      0.25285
83442        1   26596213   26609513     42       6  46531      0.81634      0.20715
91544        1   26607273   26654756    143      11  46531      0.24777      0.40215
1043         1   26634411   26648514     52       6  46531     -0.25188      0.59943
55057        1   26646850   26690621    136      15  46531       1.2746      0.10122
257101       1   26686625   26711023     72      10  46531      -0.7641       0.7776
79727        1   26727269   26757719     46       6  46531       1.4348     0.075667
79947        1   26748773   26799297     65      10  46531      0.37213       0.3549
3151         1   26788902   26804633     22       5  46531      0.62688      0.26537
6195         1   26846249   26903020    100      11  46531       1.4486     0.073719
8289         1   27012522   27110101    115       6  46531     -0.17506      0.56948
101928728    1   27017123   27032896     18       3  46531     -0.54176      0.70601
55650        1   27103739   27126394     17       3  46531      -0.1767      0.57013
84243        1   27143201   27185592     49       6  46531     -0.48545      0.68632
2810         1   27179633   27192447     17       3  46531     -0.50535      0.69334
54707        1   27204372   27226869     23       4  46531    -0.095888       0.5382
63906        1   27215479   27236962     25       5  46531      0.05409      0.47843
8431         1   27236475   27250567     25       4  46531    -0.033891      0.51352
10726        1   27238187   27274862     43       6  46531       0.2797      0.38985
126695       1   27274547   27296901     20       3  46531      0.65623      0.25584
388610       1   27310189   27328877     19       3  46531       1.1437      0.12638
115572       1   27330011   27349333      5       1  46531      0.51197      0.30433
6548         1   27423800   27491621     43       2  46531       1.3503     0.088466
23038        1   27551007   27636624    110       9  46531       2.3408    0.0096223
84065        1   27638636   27664391     34       6  46531       1.3491     0.088657
84958        1   27658483   27681923     47       8  46531       2.7052    0.0034128
9064         1   27680170   27703558     25       6  46531       1.8657     0.031038
8547         1   27694101   27711315      9       2  46531       2.3152     0.010301
388611       1   27704096   27719823     16       1  46531       1.9739     0.024197
2827         1   27709148   27723818     13       1  46531       1.9948     0.023032
10163        1   27729234   27826678     89       1  46531       2.0537     0.020003
27245        1   27859256   27940463     45       5  46531       1.2052      0.11407
2268         1   27937300   27971727     25       2  46531     0.032311      0.48711
199870       1   28042490   28090926     71       2  46531      0.42619      0.33499
23673        1   28089694   28152463     47       2  46531      0.29341       0.3846
5511         1   28147252   28179683     24       1  46531     -0.13695      0.55447
9473         1   28189055   28214696     43       7  46531     -0.53461      0.70354
6118         1   28216535   28251255     92       6  46531      -1.0505      0.85325
27293        1   28251456   28287163    116       9  46531       -1.127      0.87014
55113        1   28276504   28296104     27       7  46531     -0.13229      0.55262
2140         1   28295355   28425173    192      15  46531       1.9067      0.02828
5724         1   28472177   28530447     49       6  46531     -0.28239      0.61118
22826        1   28525289   28569542    113       7  46531     -0.14081      0.55599
93974        1   28552602   28566116     38       5  46531     -0.21025      0.58327
83667        1   28575963   28610502     72       8  46531       -1.225      0.88971
54797        1   28645513   28663978     20       5  46531      0.16041      0.43628
65979        1   28686093   28828381    406       8  46531      0.53385      0.29672
1104         1   28822455   28867208    100       7  46531     -0.41445      0.66073
54952        1   28869529   28906557     49       6  46531     -0.86948      0.80771
115273       1   28908712   28922598     12       3  46531     -0.76416      0.77761
6883         1   28928108   28985416     55       6  46531     -0.36745      0.64336
10691        1   28985234   29043615     76       7  46531      -0.2299      0.59092
51441        1   29053133   29097787     62       7  46531      0.26552      0.39531
4985         1   29128654   29191708    169      18  46531     -0.72706       0.7664
2035         1   29203603   29448058    399      20  46531      0.81196      0.20841
399474       1   29444437   29460421     38       8  46531       1.2445      0.10665
6429         1   29472750   29518637     89      13  46531      0.92639      0.17712
51102        1   29517885   29567460    116      14  46531       0.9369      0.17441
10076        1   29553028   29654825    180      21  46531      0.61602      0.26894
4146         1   31182624   31206432     63       7  46531      0.96209        0.168
7805         1   31203815   31240683     55      10  46531      0.05142       0.4795
9672         1   31340813   31391480     59      15  46531      0.53704      0.29562
9698         1   31402853   31548838    306      16  46531      0.53094      0.29773
79570        1   31651092   31722734    250      16  46531    0.0093402      0.49627
9410         1   31730915   31779644    121       7  46531     -0.23432      0.59263
51538        1   31759832   31840069    177       8  46531     -0.30446      0.61961
2170         1   31836600   31855923     33       5  46531     0.010104      0.49597
347735       1   31872412   31909027     92       7  46531     -0.45702      0.67617
64129        1   32032086   32054790      9       4  46531       1.3605     0.086841
3061         1   32073290   32094714     46       5  46531     -0.46232      0.67807
553115       1   32093963   32120838     33       4  46531     -0.54546      0.70728
1307         1   32116348   32179768     91      13  46531    -0.022708      0.50906
576          1   32191218   32240494     38       7  46531       1.8039     0.035623
90853        1   32254523   32291630     57       8  46531      -1.2464      0.89369
8073         1   32370522   32413988     48       6  46531      0.60057      0.27406
10657        1   32469295   32527960     22       5  46531      0.35857      0.35996
55116        1   32528503   32569967     37       4  46531       -1.026      0.84756
23633        1   32563644   32643669     71       5  46531      -1.0431      0.85156
200081       1   32635293   32665386     27       4  46531     -0.87633      0.80958
79140        1   32656202   32672491     12       2  46531     -0.72207      0.76487
55721        1   32661236   32675788     12       3  46531     -0.88315      0.81142
149069       1   32664695   32683297     21       4  46531      -1.1166      0.86792
8668         1   32677971   32698705     22       3  46531      -1.6865      0.95415
56063        1   32678540   32697954     21       3  46531      -1.6703      0.95257
84734        1   32702818   32715961     26       3  46531     -0.35417       0.6384
3932         1   32706840   32753266     33       5  46531       0.2692      0.39389
3065         1   32747708   32800727      8       3  46531      0.86518      0.19347
65108        1   32797930   32811840      1       1  46531     0.089103       0.4645
81629        1   32808365   32831598      1       1  46531     0.089103       0.4645
55108        1   32829204   32870062      3       1  46531     -0.56533      0.71408
728116       1   32920658   32954960     26       2  46531      0.45735      0.32371
653121       1   32994772   33073042    147       5  46531       1.5965     0.055191
339487       1   33084921   33126565     87       3  46531     -0.33291       0.6304
5928         1   33106749   33153312     93       3  46531     -0.54619      0.70753
81493        1   33144007   33178361     61       4  46531     -0.66967      0.74846
57648        1   33197492   33242071     48      10  46531     -0.81364      0.79207
8565         1   33239340   33293633     78       7  46531      -1.7112      0.95648
64766        1   33272368   33325980     63       7  46531      -2.0827      0.98136
252995       1   33326369   33348093     23       5  46531     -0.94991      0.82892
3208         1   33341688   33361747     18       6  46531     -0.76296      0.77726
113452       1   33358696   33377041     13       3  46531     -0.73892      0.77002
127544       1   33400550   33440467     59       5  46531      0.18908      0.42502
204          1   33472041   33512512     49       4  46531      -1.0386      0.85051
113451       1   33536711   33587632     51       4  46531     -0.71222      0.76183
55223        1   33609500   33657671     85       3  46531      -1.1622      0.87743
149076       1   33711908   33767821     76       8  46531   -0.0087879      0.50351
127550       1   33770867   33796699     62       9  46531       1.1188       0.1316
1912         1   33787724   33851194    146      14  46531      0.90923      0.18161
7579         1   33928232   33963605     61       6  46531     -0.58261      0.71992
114784       1   33978109   34641443   1276      96  46531     -0.18824      0.57466
127540       1   34316076   34331892     25       4  46531     -0.59952      0.72559
84970        1   34622624   34686232    128      13  46531      0.19172      0.42398
2709         1   35210648   35225613     24       5  46531     -0.50603      0.69358
127534       1   35215342   35230825     29       6  46531     -0.36998       0.6443
2707         1   35236790   35253467     25       6  46531     -0.77137      0.77975
2701         1   35248559   35262851     41       7  46531     -0.68508      0.75335
113444       1   35314463   35335417      4       1  46531      0.82561      0.20451
58512        1   35329537   35401083     38      11  46531      0.27481      0.39173
100506144    1   35445627   35460948     23       2  46531       1.4927     0.067756
9204         1   35450266   35507569     77       2  46531       1.4645     0.071526
79830        1   35515387   35582960     67       4  46531      0.47008      0.31915
6421         1   35640481   35668766     36       2  46531     -0.24862      0.59817
9202         1   35724444   35889045    125       5  46531      0.22971      0.40916
79932        1   35897591   36033037     90       5  46531       0.4638      0.32139
23154        1   36013311   36033880     16       2  46531      0.12855      0.44886
339488       1   36028971   36062429     18       3  46531     -0.11521      0.54586
5690         1   36038759   36117445     34       4  46531     -0.77365      0.78043
127703       1   36177977   36194790     16       2  46531     0.074179      0.47043
63967        1   36184319   36245568     60       5  46531      0.23099      0.40866
192670       1   36263231   36324991     54       6  46531     -0.17466      0.56933
26523        1   36325412   36396711     37       3  46531      0.28579      0.38752
192669       1   36386364   36523860     68       4  46531      0.50761      0.30586
27285        1   36539676   36555377     10       1  46531      0.88739      0.18743
54936        1   36544453   36561033      7       2  46531      0.90009      0.18404
1296         1   36559340   36601305     55       6  46531       1.0337      0.15065
27095        1   36600670   36631654     30       3  46531       1.4229     0.077386
55700        1   36611751   36647950     27       3  46531       1.4945     0.067521
9967         1   36680017   36772458     10       2  46531       2.1119     0.017347
79729        1   36761889   36795044      8       2  46531        1.489     0.068241
55194        1   36786131   36800567      8       2  46531       1.5891     0.056022
